SIREN;NIC 
750959546;29
750966780;25
750974628;26
750976565;10
751006438;12
751006438;20
751054826;27
751054826;27
751054826;35
751054826;43
751054826;43
751059718;13
751059718;21
751161522;14
751169970;58
751169970;58
751174798;31
751184581;13
751184581;21
751193095;21
751248170;19
751248170;27
751255787;28
751287467;29
751297227;17
751310715;22
751316597;10
751384801;13
751386137;10
751386137;28
751416777;17
751416777;25
751525502;17
751609975;14
751609975;14
751630344;32
751630344;32
751721135;18
751721150;17
751721739;17
751731027;31
751738360;13
751738360;21
751786351;13
751786351;13
751790551;12
751790551;20
751854167;28
751909896;27
751909896;35
751971417;17
751971417;17
751977992;13
751977992;13
752006130;21
752015206;10
752015206;10
752015206;28
752015206;28
752015206;36
752015206;36
752015206;44
752028894;26
752028894;26
752061705;22
752061705;22
752078006;59
752082743;10
752084855;28
752084855;28
752117564;19
752117564;19
752167106;18
752181644;10
752181644;10
752193144;17
752193144;25
752226746;28
752226746;36
752226746;44
752233544;10
752238352;13
752238352;21
752238352;21
752253146;19
752319699;19
752319699;27
752324830;21
752348029;14
752348029;14
752354688;18
752385179;11
752385179;11
752390401;12
752478289;16
752509190;43
752523084;24
752523084;32
752557405;38
752557405;46
752580324;16
752580324;16
752610097;20
752610097;20
752700484;13
752700484;13
752745505;20
752813048;10
752813048;10
752815555;12
752850495;33
752876052;16
752880690;17
752922278;11
753000488;19
753000488;19
753006147;15
753018688;14
753018688;14
753068238;25
753068238;25
753086321;27
753086321;27
753125988;18
753239508;17
753239508;25
753247147;14
753254754;17
753254754;17
753270610;11
753302991;25
753302991;33
753302991;41
753324854;11
753398718;19
753429505;21
753429505;39
753432707;10
753445618;14
753445618;22
753469428;19
753504703;12
753504703;12
753504703;20
753504703;20
753529866;18
753531151;11
753545839;15
753550771;12
753550771;12
753568781;11
753568781;11
753575760;24
753575760;24
753580869;18
753581602;12
753581602;20
753600758;19
753600758;19
753600782;19
753600782;19
753610328;19
753640192;13
753640457;28
753667930;14
753668672;11
753705417;24
753705417;24
753705417;32
753705417;32
753707314;21
753727312;13
753727312;13
753776020;38
753777879;10
753777879;10
753784784;13
753784784;13
753784784;21
753789833;13
753798446;13
753798446;13
753861301;12
753861301;20
753877109;11
753877109;11
753899137;16
753901099;22
753909431;29
753909431;37
753917384;20
753969385;24
753969385;24
753970037;10
753970037;28
753971654;11
753971654;29
753971654;29
754025468;10
754025468;28
754051183;12
754051183;12
754089571;14
754089571;22
757802202;15
757802202;15
757802202;23
775452683;29
775452683;37
775559404;2648
775559404;5534
775581226;1649
775639073;94
775672272;21138
775672272;21138
775672272;35484
775678774;180
775678774;180
775678774;230
775678774;230
775686686;87
775686686;87
775686686;111
775686686;111
775686686;145
775686686;145
775686686;152
775686686;152
775688443;16
775688443;16
775688732;6365
775688732;11266
775722572;796
775722572;1091
776591737;56
779901602;10
780004099;237
780004099;294
780961942;15
781440896;12
781440896;12
781480801;13
781480801;13
781480819;15
781480819;15
781551817;21
781551817;21
781551817;39
782824932;19
783172620;24
783172620;24
783172620;57
783330178;14
783908452;23
783908452;31
784310963;37
784352981;12
784352981;12
784363483;107
784363483;1683
784809683;542
784848970;66
788039113;22
788039113;22
788451029;11
788451029;11
788451029;29
788457562;31
788457562;49
788467660;15
788467660;15
788478337;17
788478337;17
788502433;14
788547446;21
788551315;13
788551315;21
788588150;11
788588150;11
788645786;13
788645786;21
788712172;48
788712172;55
788824431;19
788824431;27
788825842;16
788826311;11
788826311;29
788841336;19
788841336;19
788881076;12
788881076;20
788938561;16
788938561;24
788940799;18
788940799;26
789042884;13
789042884;21
789127198;40
789145687;16
789145687;24
789145687;24
789166444;24
789166444;24
789167103;25
789169638;36
789233681;20
789233681;38
789240298;24
789249182;21
789249182;21
789259280;12
789259280;12
789264769;25
789264769;33
789334554;19
789338563;24
789352614;18
789352614;18
789414661;15
789414661;15
789436383;10
789436383;28
789442951;24
789442951;24
789517257;26
789517257;26
789545365;23
789608577;19
789608577;27
789640471;15
789640471;15
789643970;21
789658309;16
789726536;12
789726536;20
789745494;11
789745494;29
789777638;22
789828332;21
789830874;28
789830874;36
789871746;10
789871746;28
789931078;16
789931391;54
789965472;36
789965472;36
789966652;24
789966652;32
790007256;23
790017305;26
790042956;17
790042956;17
790064570;50
790064570;50
790085104;12
790093306;13
790113039;16
790113039;24
790184998;25
790184998;25
790203434;10
790306989;27
790306989;27
790332308;10
790332308;28
790373914;23
790373914;23
790424972;12
790504633;21
790537120;12
790537120;20
790549117;14
790549117;22
790590020;42
790590020;59
790593214;14
790593214;14
790604425;13
790604425;13
790630032;31
790652176;13
790652176;13
790721088;17
790721088;17
790759419;19
790815286;22
790834428;35
791004161;18
791004534;24
791027170;12
791027170;20
791075948;12
791103823;13
791103823;21
791104821;16
791106941;10
791106941;10
791123706;32
791155005;14
791155005;14
791162910;16
791204332;13
791209638;18
791209638;26
791249535;18
791252273;28
791269988;14
791295066;17
791308851;17
791308851;25
791312994;19
791312994;19
791314156;13
791314156;13
791314156;21
791421951;17
791439359;21
791439359;39
791483555;11
791487606;26
791487606;34
791488893;11
791488893;29
791517725;10
791523327;17
791597347;16
791656093;22
791681588;12
791681588;12
791718612;17
791746738;16
791775398;13
791775398;13
791796857;13
791806078;30
791806078;30
791820475;14
791826993;10
791851884;27
791851884;27
791909906;12
791915739;19
791975204;78
791975840;12
792002057;18
792002057;26
792002057;26
792002057;34
792037137;17
792037137;25
792048092;11
792073520;19
792073520;19
792080822;28
792115636;13
792115636;21
792134116;47
792146995;16
792176737;23
792176737;23
792188351;29
792292583;12
792292583;12
792292583;20
792314437;15
792314437;15
792344459;39
792344566;23
792383085;18
792383440;15
792407900;28
792407900;28
792422289;27
792425720;10
792425720;28
792427767;19
792427767;19
792437915;20
792470296;15
792480246;26
792480246;26
792503211;15
792517419;18
792519399;28
792531782;29
792539397;10
792539397;10
792556995;19
792556995;19
792574337;20
792578197;16
792607830;33
792661852;22
792661852;22
792678211;30
792678211;30
792702334;14
792702334;22
792704017;13
792704017;21
792785214;18
792785214;26
792785214;26
792817819;24
792832651;14
792832651;22
792876120;17
792881740;15
792881740;23
792894578;14
792894578;22
792894651;35
792894651;43
792906133;22
792970071;17
792976086;19
793000720;29
793024423;55
793024522;13
793024522;21
793083478;16
793083478;16
793116203;19
793116203;27
793119660;17
793119660;25
793123118;10
793135492;15
793147539;27
793147539;27
793175563;14
793175563;14
793175563;22
793175563;30
793227620;28
793249301;29
793249301;37
793249301;37
793262841;26
793281817;23
793281817;31
793317496;16
793317496;32
793334293;73
793346263;15
793412677;31
793443441;19
793443441;27
793451832;26
793528514;11
793528514;29
793529512;14
793529512;14
793529512;22
793572678;27
793589656;16
793610288;11
793610288;11
793676495;13
793686981;28
793686981;36
793728668;13
793728668;21
793745985;10
793761644;12
793761644;20
793794249;29
793818931;16
793818931;24
793934126;12
793938622;16
793938622;16
793999244;23
794040758;29
794040758;29
794044156;22
794090712;41
794090712;41
794090712;58
794090712;58
794090712;66
794090712;66
794108456;11
794111591;28
794130898;16
794130898;24
794163949;25
794163949;25
794168005;13
794187203;11
794190983;13
794228304;18
794249961;10
794258947;17
794263715;37
794268920;12
794273326;23
794316539;12
794316539;20
794317669;16
794325704;11
794325704;11
794325704;29
794325704;29
794359422;27
794404475;20
794404475;20
794405993;21
794491316;12
794491316;20
794509349;21
794525923;15
794525923;15
794579102;11
794614875;19
794614875;19
794653394;13
794653394;13
794660258;11
794691881;21
794691881;21
794694968;23
794696450;20
794696450;38
794698514;47
794699090;13
794699090;13
794821355;11
794885277;36
794885277;36
794939488;19
794939488;19
794998674;38
795013192;21
795019702;21
795056894;12
795098128;23
795123249;26
795123249;34
795144559;15
795147305;10
795182724;18
795276831;34
795313477;15
795327345;18
795333053;28
795364215;33
795364215;41
795370535;36
797382199;17
797383007;45
797421815;391
797421815;391
797429669;22
797431335;26
797441854;16
797441854;24
797490752;53
797535952;15
797546751;18
797546751;26
797606092;22
797627312;11
797666161;14
797666161;22
797729886;29
797750486;20
797765583;19
797765583;27
797786050;14
797790656;12
797825726;12
797872991;22
797872991;30
797883477;29
797883477;29
797910445;15
797910445;15
797914405;23
797914405;23
797914405;31
797914405;31
797996972;15
798019840;15
798019840;23
798025540;21
798025540;39
798025540;39
798025540;47
798063418;15
798063418;15
798075891;27
798078929;22
798105342;17
798105342;25
798121547;37
798121547;37
798123360;33
798131157;17
798164810;29
798174678;36
798174678;69
798174678;69
798191979;37
798191979;37
798235610;10
798245635;23
798261863;20
798303137;11
798303137;11
798306304;14
798306304;22
798314514;34
798314514;34
798346599;11
798353074;15
798353074;23
798373791;10
798373791;10
798419610;18
798419610;26
798455077;49
798455077;56
798536694;36
798536694;36
798584967;11
798599098;18
798610887;19
798610887;27
798711701;28
798711701;28
798802377;43
798802377;43
798863726;13
798888582;29
798888582;37
798888582;37
798898110;27
798927265;16
798927265;16
798927265;24
798927265;24
798966511;15
798976189;18
798976189;18
798996534;11
798999066;29
798999066;29
798999066;37
798999066;37
799008685;23
799084041;26
799084041;34
799086608;12
799086608;12
799109053;22
799109053;22
799109053;30
799168216;23
799168216;31
799207543;23
799207980;27
799207980;27
799214127;26
799238167;16
799280359;16
799313671;23
799313671;23
799314075;26
799323142;15
799338686;22
799338686;22
799338686;30
799338686;30
799460605;14
799460605;14
799543392;10
799569215;12
799569215;12
799592316;19
799607742;19
799607742;19
799625868;28
799625868;28
799634340;35
799642558;24
799642558;24
799674247;17
799685409;28
799786686;29
799786686;37
799788484;27
799788484;27
799799382;38
799799382;46
799799382;46
799825732;16
799825732;16
799862933;22
799862933;22
799884200;20
799890496;18
799905856;24
799909379;15
799918156;32
799918156;32
799955125;15
799986278;23
800004004;19
800004004;19
800048746;13
800048746;13
800111932;11
800176364;35
800177149;13
800191827;16
800199986;38
800199986;38
800258600;17
800266603;29
800266603;29
800273211;22
800273211;30
800282089;13
800337693;17
800337693;17
800351926;12
800351926;12
800380990;13
800390825;19
800471179;13
800471179;13
800510539;11
800510539;11
800532541;11
800532541;11
800585069;35
800586315;23
800590481;19
800590481;27
800593725;16
800593725;24
800613218;18
800613218;18
800613218;26
800613895;13
800639403;16
800639403;16
800639403;24
800640567;15
800640567;23
800679490;30
800679490;30
800713174;12
800713174;12
800749467;18
800752321;11
800752321;29
800861700;14
800861700;14
800861700;48
800861700;55
800861700;55
800869356;25
800873176;13
800873176;21
800900037;14
800906331;15
800906331;15
800906562;49
800923567;21
800923567;39
800980088;10
801005927;26
801005927;26
801005927;34
801005927;34
801005927;42
801005927;42
801005927;59
801005927;59
801005927;67
801005927;67
801005927;75
801005927;75
801005927;83
801005927;83
801005927;91
801005927;91
801005927;109
801005927;109
801005927;117
801005927;117
801005927;125
801005927;125
801005927;133
801005927;133
801005927;141
801005927;141
801005927;158
801005927;158
801005927;166
801005927;166
801005927;174
801005927;174
801005927;182
801005927;182
801005927;190
801005927;190
801005927;208
801005927;208
801005927;216
801005927;216
801005927;224
801006578;18
801010372;10
801010372;28
801011891;26
801011891;34
801036690;15
801050170;19
801050170;19
801068016;30
801068016;30
801077850;15
801081563;18
801098658;17
801098658;17
801098658;25
801138538;13
801138538;13
801187469;11
801187469;29
801188848;15
801234204;15
801234204;23
801276056;26
801278474;29
801293085;32
801293085;32
801354168;24
801367004;18
801372004;29
801372004;29
801378209;10
801383274;25
801383274;25
801419011;37
801419011;37
801421140;14
801421140;22
801439522;13
801439522;21
801448374;18
801448374;18
801475450;12
801525841;12
801532755;15
801532755;15
801534066;15
801534066;15
801565557;15
801609249;25
801609249;25
801615667;12
801624354;16
801624354;24
801630245;18
801637489;15
801637489;15
801647413;13
801656760;23
801665308;12
801665308;20
801679358;11
801691635;24
801691635;32
801698333;11
801698333;11
801706821;23
801706821;49
801720657;15
801788902;14
801788902;22
801809849;12
801836867;29
801842865;25
801849324;18
801964743;18
801990078;17
801992850;17
802019497;14
802026575;18
802029819;17
802051938;16
802059634;21
802059634;39
802082602;29
802082602;29
802096859;11
802096859;37
802097410;12
802097857;14
802112417;18
802112417;18
802112417;42
802112417;59
802123125;14
802125856;20
802125856;38
802131367;20
802131367;20
802133165;26
802133165;26
802135566;15
802195347;17
802195347;17
802195347;25
802195347;33
802252569;16
802284513;24
802312678;13
802312678;13
802322099;28
802322099;28
802323949;15
802334433;17
802334433;17
802416792;17
802452656;27
802476853;14
802498311;17
802498311;17
802498311;25
802498311;25
802502138;18
802502138;18
802502138;26
802502138;26
802537662;24
802537662;24
802563304;12
802569236;10
802595280;32
802630574;19
802630574;27
802634774;11
802649269;23
802651927;13
802651927;21
802667253;16
802667253;16
802667782;22
802667782;22
802667782;30
802667782;30
802676163;16
802676163;24
802698506;10
802750190;18
802750190;18
802750190;26
802750190;26
802764779;12
802764779;20
802773234;17
802773234;25
802796664;18
802801555;29
802827022;12
802827022;12
802830570;23
802830570;23
802842989;13
802842989;13
802927707;17
802927707;17
802927707;25
802943241;25
802993766;12
802994590;23
802994590;23
802994590;49
802994590;56
802994590;56
803000660;16
803023506;14
803023506;22
803046283;13
803093012;18
803143965;17
803143965;25
803143965;25
803160720;14
803173111;11
803176874;11
803176874;29
803204817;16
803204817;16
803204817;24
803220961;12
803245125;15
803245125;15
803245125;23
803245125;23
803261452;53
803263730;19
803263730;19
803298611;10
803298611;44
803303353;20
803303353;38
803332907;10
803332907;10
803372358;17
803372358;25
803398429;16
803426493;18
803446186;14
803446186;14
803487586;31
803487586;31
803506153;37
803506153;37
803506153;45
803547405;16
803547405;16
803585140;12
803585140;53
803591973;18
803591973;18
803591973;26
803591973;26
803621895;25
803649656;29
803658400;20
803660984;11
803660984;29
803662808;28
803662808;36
803665215;15
803686690;14
803686690;22
803692086;17
803716901;19
803719756;14
803747922;18
803772946;15
803772946;15
803772946;23
803772946;23
803772946;49
803772946;56
803772946;56
803777192;11
803777192;11
803782101;437
803782101;437
803787712;14
803836519;14
803838747;35
803887405;14
803887405;14
803887405;22
803887405;22
803935501;20
803963107;21
803963107;21
803986942;16
803986942;16
804002731;11
804012557;18
804107746;13
804107746;21
804107746;21
804149698;24
804149698;24
804177293;11
804177293;11
804224772;25
804253599;18
804293835;26
804293835;34
804297893;13
804300382;12
804305605;11
804305605;11
804335404;21
804372886;49
804372886;56
804411239;10
804411239;28
804452597;11
804469799;30
804469799;48
804505063;11
804505063;29
804514073;19
804555704;19
804555704;27
804556025;26
804585503;19
804600013;10
804604577;28
804604577;28
804604858;22
804608503;20
804614451;16
804627230;19
804654952;22
804666659;11
804672558;17
804689065;48
804689065;48
804694446;19
804695005;20
804695005;38
804720019;12
804720019;12
804734473;15
804734473;15
804738557;11
804738557;29
804741403;21
804746071;39
804746071;47
804762680;10
804762680;28
804765303;16
804794519;12
804794519;20
804802973;11
804829828;40
804899342;13
804936375;26
804953289;19
805027976;10
805027976;28
805036027;11
805036027;29
805065117;14
805077708;16
805077708;16
805085073;15
805085073;15
805098738;18
805111697;19
805111697;27
805122744;24
805157617;12
805168382;10
805169455;13
805208253;15
805208253;31
805208253;31
805280963;28
805293503;19
805301405;25
805301405;33
805316874;17
805316874;25
805321312;11
805321312;11
805369048;14
805388758;23
805388758;23
806250114;14
806250114;14
807387337;15
807387337;23
807398516;11
807413760;16
807413760;16
807421607;27
807427489;32
807432364;14
807438007;21
807438007;21
807438007;39
807438007;39
807453212;19
807454814;11
807454814;29
807457775;11
807482310;16
807489166;31
807509690;10
807509690;44
807509690;44
807518634;17
807518634;25
807551114;18
807556618;13
807558192;25
807558192;25
807565205;18
807569108;28
807569108;28
807612296;10
807612296;10
807612296;36
807612296;36
807612296;44
807612296;44
807612296;51
807612296;51
807636428;37
807663513;16
807663513;16
807680749;31
807680749;31
807680749;49
807680749;49
807680749;56
807680749;56
807683768;12
807683768;12
807708912;17
807708912;17
807719356;22
807759527;11
807782297;20
807797063;11
807797063;29
807841069;14
807841069;22
807856216;21
807874557;18
807874557;18
807874557;26
807878210;10
807895586;12
807945282;26
807985205;10
808030571;18
808051056;14
808061865;32
808061865;40
808080964;14
808086300;15
808086300;23
808100473;12
808100473;20
808144299;27
808144299;35
808182752;36
808182752;36
808200919;13
808205439;17
808205439;25
808216568;36
808262794;15
808262794;15
808269674;12
808288013;10
808300917;16
808317465;17
808336275;17
808369722;26
808376057;28
808376057;36
808382915;29
808382915;29
808382915;37
808382915;37
808382915;45
808382915;45
808382915;52
808382915;52
808385611;13
808385611;13
808390710;16
808393896;10
808449755;38
808449755;38
808458426;18
808458426;26
808493043;26
808493043;26
808493043;34
808493043;34
808494280;23
808495089;19
808495089;27
808499073;35
808499073;35
808503460;12
808503460;12
808529184;877
808529184;877
808529184;5231
808529184;5231
808559322;17
808559322;33
808598528;12
808598528;20
808599377;13
808609523;28
808609523;28
808631253;24
808631253;24
808631253;32
808631253;32
808631428;14
808631428;14
808672224;25
808675771;22
808675771;22
808686489;10
808689350;11
808689350;11
808700074;12
808700074;12
808718142;17
808736532;25
808736532;33
808756258;14
808803753;25
808803753;33
808832703;17
808837181;11
808837181;11
808837181;29
808853642;11
808853642;29
808860290;10
808860290;28
808868210;10
808868210;28
808872311;28
808881841;23
808881841;31
808890297;19
808890297;19
808890297;43
808890297;43
808944573;19
808950588;26
808968366;19
808972947;28
808972947;36
808991376;19
809013816;16
809013816;24
809013816;24
809046527;28
809046527;36
809058696;18
809084106;16
809119027;13
809119027;21
809223530;19
809223530;27
809235625;13
809240021;18
809248990;16
809260409;10
809260409;28
809269376;12
809294002;13
809294002;21
809338874;21
809338874;39
809340235;13
809340235;13
809352701;27
809352701;35
809370307;13
809370307;13
809417272;14
809418346;15
809418346;23
809429772;19
809435647;15
809435647;23
809449853;13
809469075;18
809510662;12
809510662;12
809510662;20
809522980;14
809522980;22
809566680;25
809566680;25
809569841;12
809569841;20
809580442;22
809607864;18
809607864;18
809612765;10
809613086;10
809613086;28
809616055;20
809616055;20
809639479;17
809665771;22
809665771;22
809668312;22
809671837;23
809684228;12
809684228;20
809695505;10
809730708;17
809748239;13
809748239;13
809758881;19
809791072;14
809809155;17
809809155;17
809809155;25
809831084;29
809831084;29
809831084;37
809831084;37
809838337;16
809866726;15
809866726;23
809870108;10
809883846;28
809883846;28
809883846;36
809883846;36
809971799;22
809972672;12
809979933;11
809995376;641
810040832;26
810040832;26
810069674;10
810077966;10
810082099;39
810084418;13
810084418;13
810090589;39
810095844;33
810151480;11
810194605;20
810198705;24
810198705;32
810213132;14
810213132;22
810250738;12
810254581;12
810254581;20
810281451;15
810293613;16
810338434;14
810369447;18
810369447;18
810386524;39
810386524;47
810432625;38
810432625;38
810432740;27
810447011;18
810447011;18
810447011;26
810474288;18
810475723;13
810475723;13
810475723;21
810475723;21
810488023;13
810500017;19
810521971;12
810521971;12
810521971;20
810583039;13
810605345;18
810615294;16
810662585;19
810662585;19
810701367;23
810710293;12
810710293;12
810735373;21
810735373;39
810746545;13
810813220;29
810813220;29
810834515;27
810834515;35
810839571;25
810839571;25
810848317;14
810862102;11
810862102;11
810978064;14
810978064;14
810978064;22
810992792;53
810992792;53
810992792;61
810992792;61
810995779;16
810997817;53
810997817;61
811043447;28
811043447;36
811078658;10
811078658;10
811113653;26
811113653;26
811123462;12
811123462;20
811142199;17
811142199;25
811158534;16
811176858;25
811176858;33
811176858;33
811176858;41
811176858;41
811176858;58
811176858;66
811176858;66
811179704;28
811179704;36
811183276;13
811183276;13
811226455;12
811227222;15
811227222;23
811307164;20
811307164;20
811316694;124
811323898;15
811343805;16
811343805;32
811343805;32
811352715;23
811365683;10
811365683;10
811365683;28
811377167;10
811388230;21
811388230;39
811399385;160
811418417;10
811421320;29
811431584;10
811432582;13
811432582;13
811432582;21
811432582;21
811435270;12
811438159;14
811445386;14
811445386;22
811459486;15
811476548;29
811520477;27
811520477;27
811523505;14
811531755;15
811531755;23
811560168;15
811560168;15
811560168;23
811560168;23
811567510;11
811567510;11
811567510;29
811567510;29
811567585;13
811567585;13
811567585;21
811567585;21
811574482;220
811575463;13
811579911;17
811586536;21
811586536;39
811631506;11
811656578;10
811656578;10
811657584;17
811657584;33
811666767;17
811668466;14
811668466;22
811683507;24
811683507;24
811685627;10
811688712;17
811688712;17
811704394;22
811706431;12
811710672;15
811710672;15
811733930;10
811740075;31
811760735;19
811760735;19
811761618;16
811761618;16
811761741;16
811762137;16
811762137;16
811763416;13
811763416;13
811768936;23
811768936;31
811785674;11
811789007;28
811801323;23
811833227;10
811878883;16
811878883;16
811913557;21
811913557;21
811956820;13
811977230;28
811977230;28
812007474;24
812013597;24
812013597;24
812037018;23
812037018;31
812037976;14
812037976;14
812077006;11
812077006;11
812102481;15
812109346;21
812109346;21
812114346;16
812139475;22
812148666;17
812156537;19
812170157;18
812198596;15
812223139;21
812223139;21
812233476;17
812245652;19
812259760;13
812292217;21
812292217;21
812302180;29
812302180;29
812322592;21
812327781;17
812332856;28
812370484;14
812417665;13
812417665;21
812440493;11
812440493;29
812449296;19
812449296;27
812461101;14
812480143;13
812480143;13
812490985;23
812490985;23
812493450;25
812509537;13
812509537;21
812509669;22
812509669;30
812537454;17
812559201;23
812604353;19
812604353;19
812604353;27
812614584;33
812621217;15
812625986;11
812625986;29
812673515;19
812673515;27
812678662;14
812678662;14
812686673;11
812686673;29
812706448;14
812706448;22
812714095;13
812751212;26
812775393;18
812775393;26
812811990;17
812837631;17
812837631;25
812850329;10
812850329;28
812860898;12
812860898;12
812860898;20
812870400;15
812871614;10
812888865;27
812900546;19
812909604;17
812921112;23
812921112;31
812933919;19
812933919;19
812935815;25
812935815;25
812938777;16
812938777;16
812944809;19
812944809;27
812946440;29
812946440;37
812951663;10
812951663;10
812953578;18
813008687;28
813019734;17
813019734;25
813079969;16
813079969;16
813108446;10
813108446;10
813119773;14
813119773;14
813119773;22
813124393;22
813126869;29
813143955;17
813143955;25
813151867;13
813173838;18
813174844;15
813179447;12
813179447;20
813217189;14
813232071;15
813240611;18
813240983;11
813240983;29
813271236;16
813303328;21
813303328;21
813304888;15
813304888;23
813343241;10
813343241;28
813354701;27
813361672;21
813361672;39
813374055;16
813390903;17
813390903;25
813402799;23
813402799;23
813460292;10
813460292;28
813478468;16
813478468;16
813495660;25
813495660;25
813497583;27
813497583;27
813497583;35
813503265;15
813505534;12
813505534;12
813511888;22
813511888;30
813522505;29
813522505;29
813578879;21
813578879;39
813581204;27
813581204;27
813616950;16
813616950;16
813623048;28
813623048;28
813625324;13
813625324;13
813717618;17
813717618;25
813732872;29
813736527;17
813760113;15
813773926;31
813775764;18
813776515;39
813776515;39
813783321;17
813783321;25
813783917;12
813783917;20
813800745;16
813800745;16
813856150;20
813856150;20
813859501;13
813925708;22
813925708;30
813957222;17
814019626;21
814020467;19
814026266;27
814026266;27
814039897;16
814046439;26
814048039;14
814048039;22
814094892;19
814094892;27
814115119;20
814115119;20
814116794;896
814134615;16
814134615;16
814151908;13
814186342;30
814186342;30
814186342;48
814186342;48
814186342;55
814190674;14
814190674;22
814199667;19
814199667;19
814231809;17
814297693;16
814334322;17
814354353;17
814354353;25
814394771;12
814394771;20
814398772;16
814453858;31
814453858;31
814463238;26
814463238;26
814463238;34
814473336;26
814473336;34
814474391;12
814495826;12
814495826;12
814532263;21
814548467;12
814578746;12
814647236;45
814647236;45
814659686;12
814665212;19
814665212;27
814668380;29
814716700;12
814716700;20
814716700;20
814717658;11
814736930;11
814802260;12
814819348;24
814819348;24
814839478;17
814844759;21
814844759;21
814862413;14
814862413;14
814865150;27
814865150;35
814870242;17
814875886;16
814907549;12
814931010;15
814937298;10
814937298;28
814941522;17
814941894;10
814944518;20
814944518;20
814971776;12
814971776;20
814979274;10
814979274;28
814979274;28
814979274;36
815005335;14
815005335;22
815045679;17
815048954;276
815050158;14
815057526;15
815057526;15
815063730;15
815063730;15
815076468;17
815093885;11
815097746;11
815098140;16
815125695;16
815128426;13
815128426;21
815129176;13
815130000;12
815130000;12
815150909;19
815155163;18
815156153;18
815156153;26
815161161;14
815161161;14
815161161;22
815184056;19
815184056;19
815184056;27
815184056;27
815184056;35
815209895;11
815209895;29
815214895;14
815221486;13
815222922;16
815222922;16
815222922;24
815232848;11
815232848;11
815232848;29
815232848;29
815232848;37
815232848;37
815232848;45
815232848;45
815232848;52
815232848;52
815232848;60
815232848;60
815232848;78
815232848;78
815232848;86
815232848;86
815232848;94
815232848;94
815241948;18
815313564;16
815313564;16
815322367;13
815322367;13
815322441;24
815322441;32
815360813;27
815388533;29
815394267;18
815394267;26
815399597;13
815399597;21
815399597;21
815401500;13
815401500;13
815408034;24
815408034;32
817382807;11
817382807;29
817392970;15
817393366;15
817393366;15
817414519;14
817414519;22
817416878;12
817431844;15
817431844;15
817462971;26
817462971;34
817469356;15
817482870;26
817483282;15
817483282;15
817495567;15
817514102;18
817515489;18
817515489;18
817516149;41
817516149;58
817527245;28
817537483;31
817537483;31
817565807;10
817567886;20
817571276;10
817572548;11
817572753;17
817572753;25
817583743;23
817632821;10
817635832;14
817635832;22
817637168;11
817637168;11
817639354;15
817679616;18
817679616;42
817693237;23
817693237;31
817697519;20
817697519;20
817709280;17
817709280;17
817713035;19
817718612;28
817719933;19
817725377;11
817750250;26
817758675;18
817758675;18
817769052;17
817769052;25
817789993;18
817789993;26
817797970;16
817809783;19
817809783;19
817837313;11
817841141;10
817868540;29
817875040;13
817897143;19
817900533;16
817904592;18
817913122;13
817913122;13
817916323;14
817919459;21
817919459;39
817967359;16
818134595;11
818134595;29
818153371;13
818157786;26
818157786;26
818158412;10
818175705;24
818182586;11
818184723;18
818209371;17
818291874;19
818303067;16
818303067;24
818324634;18
818329971;19
818339343;19
818352726;17
818352726;17
818355554;10
818390882;20
818390882;38
818421463;22
818425845;26
818442923;12
818474306;37
818485914;19
818507022;15
818514382;22
818520470;27
818527558;14
818527558;22
818527558;22
818561326;13
818563025;27
818563025;27
818599151;29
818618720;28
818618720;28
818618720;36
818622391;14
818622391;14
818656761;17
818656761;25
818668899;11
818676157;22
818679789;11
818679789;11
818696221;14
818710568;10
818710568;10
818728768;16
818746323;18
818762817;18
818776106;10
818796278;13
818819484;28
818826042;17
818826042;17
818856619;15
818856619;15
818856619;23
818856619;23
818864621;37
818869323;19
818884694;14
818886749;14
818890600;21
818919417;19
818919417;27
818960023;13
818960023;13
818966657;12
818966657;12
818974529;21
818974529;21
818974529;39
818989717;17
818997512;12
818997512;12
819003096;24
819021114;15
819021114;23
819026964;18
819026964;18
819026964;26
819026964;26
819044777;12
819087222;25
819087222;25
819100140;30
819109356;25
819109356;25
819154543;14
819154543;14
819154576;14
819157231;13
819166901;10
819166901;10
819182049;18
819193475;12
819193475;20
819231333;17
819231333;17
819232463;11
819232463;11
819234238;15
819257189;12
819257189;20
819286139;12
819292863;19
819292863;27
819298258;16
819307273;14
819307273;14
819317702;10
819317702;10
819334228;15
819334228;15
819337759;24
819337759;32
819346867;24
819346867;24
819347162;11
819347162;11
819360579;18
819381997;17
819381997;25
819405903;33
819405903;33
819417999;11
819417999;11
819448101;17
819483892;17
819483892;25
819488644;17
819515354;10
819518515;39
819520305;15
819520305;15
819520305;23
819520305;23
819520305;31
819530692;14
819556572;17
819574229;12
819581133;17
819588088;16
819588088;24
819606492;34
819606492;42
819609520;13
819609520;21
819630872;37
819630872;37
819652090;13
819655796;12
819655796;20
819665852;11
819665852;29
819665936;12
819665936;12
819665936;20
819678665;38
819693458;13
819693458;13
819709163;11
819717265;22
819724758;27
819724758;27
819730292;11
819744962;13
819783606;18
819793720;15
819793720;15
819803974;16
819809294;13
819809294;13
819811969;16
819858044;20
819858044;20
819862608;18
819872821;15
819872821;23
819889981;18
819889981;18
819899030;12
819995168;13
819995168;13
820106300;16
820140127;11
820155349;13
820155349;13
820155349;21
820161230;17
820165330;11
820169019;16
820170090;14
820205854;20
820205854;20
820208387;28
820208387;28
